player,team,nation,pos,age,90s Playing Time,npxG Per 90 Minutes,G-PK Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,Sh/90 Standard,G/Sh Standard,PrgP,KP,PPA,CrsPA,PrgC Carries,CPA Carries,Succ Take-Ons,PrgR Receiving,TklW Tackles,Int,Won Aerial Duels,Fls Performance,Fld Performance,Att 3rd Touches,Mid 3rd Touches,Def 3rd Touches,cluster
M'Bala Nzola,Fiorentina,ANG,FW,26.0,17.2,0.22,0.12000000000000001,0.09,0.36,1.8,0.060000000000000005,29,21,13,0,21,10,14,143,8,0,53,37,7,322,192,37,15
M'Baye Niang,Empoli,SEN,FW,28.0,7.9,0.29,0.25,0.12,0.8,2.54,0.1,11,9,3,2,13,10,5,43,1,3,24,15,24,118,110,27,8
Mads Juel Andersen,Luton Town,DEN,DF,25.0,4.4,0.06,0.23000000000000004,0.0,0.06,0.68,0.33,7,0,0,0,0,0,0,1,5,8,11,6,2,7,57,118,8
Mads Pedersen,Augsburg,DEN,DF,26.0,19.8,0.04,0.05,0.07,0.12,0.66,0.08,66,12,21,8,56,4,23,79,39,19,10,34,26,311,489,305,5
Mads Roerslev,Brentford,DEN,DF,24.0,22.1,0.04,0.05,0.08,0.12,0.32,0.14,43,15,23,21,18,6,11,90,31,19,14,10,15,268,342,362,5
Maduka Okoye,Udinese,NGA,GK,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,6,1,4,0,2,489,16
Maghnes Akliouche,Monaco,FRA,"MF,FW",21.0,17.9,0.3,0.39,0.19,0.49,2.01,0.19,93,38,38,3,46,14,27,135,23,9,4,33,31,513,457,101,5
Mahamadou Diawara,Lyon,FRA,MF,18.0,4.0,0.19,0.0,0.03,0.22,1.51,0.0,20,3,2,0,13,2,4,14,6,4,3,10,7,60,104,32,9
Mahamadou Nagida,Rennes,CMR,DF,18.0,1.2,0.1,0.0,0.24,0.35,2.55,0.0,2,3,3,3,5,2,3,11,1,4,2,0,2,39,30,15,9
Mahdi Camara,Brest,FRA,MF,25.0,22.4,0.18000000000000002,0.27,0.14,0.35,1.83,0.15,81,32,18,10,37,7,17,129,39,27,32,37,38,372,614,141,5
Mahmoud Dahoud,Brighton,GER,MF,27.0,7.5,0.1,0.13333333333333333,0.18999999999999997,0.29,1.19,0.11000000000000001,30,17,4,2,5,1,2,11,5,1,2,6,4,115,382,134,9
Mahmut Kücüksahin,Augsburg,,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Makoto Hasebe,Eint Frankfurt,JPN,"DF,MF",39.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,0,0,0,0,3,2,2,4,4,3,12,125,73,0
Malick Fofana,Lyon,BEL,FW,18.0,6.2,0.29,0.48,0.08999999999999998,0.38000000000000006,1.45,0.33,10,6,6,1,26,10,8,60,4,5,0,3,11,133,84,37,8
Malick Mbaye,Metz,SEN,"MF,FW",19.0,1.7,0.26,0.0,0.11,0.37,2.35,0.0,1,2,1,1,8,2,1,20,1,1,1,5,4,37,40,5,9
Malick Thiaw,Milan,GER,DF,21.0,18.0,0.030000000000000002,0.0,0.01,0.04,0.28,0.0,70,4,2,0,15,0,8,1,17,13,37,31,7,45,698,608,4
Malo Gusto,Chelsea,FRA,DF,20.0,19.5,0.05,0.0,0.22,0.27,0.77,0.0,86,32,29,13,78,16,17,135,27,17,8,22,30,499,698,470,5
Mama Samba Baldé,Lyon,GNB,"FW,MF",27.0,6.1,0.55,0.33,0.38,0.94,2.78,0.12000000000000001,11,13,4,0,23,15,12,73,5,3,10,8,9,133,87,21,8
Mamadou Coulibaly,Monaco,FRA,MF,21.5,1.3,0.13,0.0,0.04,0.18,1.53,0.0,5,1,1,0,2,0,1,7,4,0,2,3,2,37,57,9,9
Mamadou Diakhon,Reims,FRA,"FW,MF",17.0,2.3,0.01,0.0,0.1,0.11000000000000001,0.43,0.0,1,1,0,0,11,5,6,16,3,1,2,4,11,40,33,17,0
Mamadou Mbaye,Cádiz,SEN,DF,25.0,3.2,0.11,0.0,0.0,0.11,0.62,0.0,4,0,0,0,0,0,0,0,3,5,9,6,0,9,47,81,0
Mamadou Sakho,Montpellier,FRA,DF,33.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11,0
Mamadou Sarr,Lyon,SEN,DF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Mamadou Sylla,Alavés,SEN,"FW,MF",29.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,3,1,2,4,6,3,0
Mamady Bangré,Toulouse,BFA,"FW,MF",22.0,1.1,0.12,0.0,0.59,0.71,2.67,0.0,9,6,5,2,10,2,1,12,2,4,1,3,0,50,33,14,9
Manor Solomon,Tottenham,ISR,FW,24.0,2.2,0.19,0.0,0.38,0.56,3.17,0.0,11,12,7,1,17,9,10,44,3,3,0,2,1,83,29,14,9
Manu Bueno,Sevilla,ESP,MF,19.0,1.3,0.02,0.0,0.07,0.1,0.77,0.0,3,2,1,0,1,0,1,1,2,0,0,1,2,13,30,26,0
Manu Koné,Gladbach,FRA,MF,22.0,17.3,0.07,0.06,0.07,0.14,1.38,0.04,70,24,12,0,42,6,37,56,26,15,21,28,35,238,525,181,5
Manu Morlanes,Mallorca,ESP,MF,24.0,17.9,0.06,0.0,0.11,0.17,0.61,0.0,104,16,14,3,29,4,21,31,29,20,17,15,24,212,589,177,5
Manu Sánchez,Celta Vigo,ESP,"DF,MF",22.0,19.7,0.02,0.0,0.14,0.16,0.45999999999999996,0.0,74,20,25,14,41,5,11,67,28,19,9,21,5,310,473,332,5
Manu Trigueros,Villarreal,ESP,MF,31.0,3.4,0.13,0.0,0.07,0.2,1.75,0.0,20,5,4,0,7,2,0,13,5,3,4,5,3,60,91,50,9
Manuel Akanji,Manchester City,SUI,"DF,MF",28.0,27.9,0.07,0.07,0.02,0.09,0.54,0.13,148,13,15,2,46,3,2,36,28,23,27,17,19,392,1385,779,4
Manuel Gulde,Freiburg,GER,DF,32.0,22.7,0.05,0.04,0.01,0.05,0.53,0.08,74,3,6,1,10,0,2,3,23,25,49,17,15,50,626,634,4
Manuel Locatelli,Juventus,ITA,MF,25.0,33.4,0.04,0.030000000000000002,0.04,0.08,0.72,0.04,232,26,30,5,21,2,13,26,43,25,26,41,24,341,1418,542,5
Manuel Neuer,Bayern Munich,GER,GK,37.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,6,1,2,1,26,893,16
Manuel Riemann,Bochum,GER,GK,34.0,33.0,0.0,0.0,0.01,0.01,0.0,0.0,19,4,7,2,0,0,1,0,1,1,14,2,4,5,172,1649,16
Manuel Ugarte,Paris S-G,URU,MF,22.0,21.5,0.030000000000000002,0.0,0.04,0.07,0.4699999999999999,0.0,87,14,6,0,16,4,21,24,57,40,14,46,27,307,987,327,5
Marash Kumbulla,Sassuolo,ALB,DF,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,2,0,4,3,1,0,49,95,0
Marc Bartra,Betis,ESP,DF,32.0,2.5,0.08,0.0,0.0,0.08,1.2,0.0,5,0,0,0,2,0,2,0,3,3,4,4,1,7,49,86,0
Marc Cardona,Las Palmas,ESP,FW,28.0,8.2,0.42,0.37,0.13,0.65,2.56,0.14,13,8,6,1,10,4,14,74,8,2,9,12,19,146,161,33,8
Marc Casado,Barcelona,ESP,MF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,6,4,0
Marc Guiu,Barcelona,ESP,"FW,MF",17.0,0.8,0.92,1.22,0.32,1.24,4.86,0.25,1,1,1,0,1,1,0,8,0,0,1,1,2,10,10,0,8
Marc Guéhi,Crystal Palace,ENG,DF,23.0,22.5,0.029999999999999995,0.0,0.029999999999999995,0.05,0.22,0.0,67,7,5,0,15,1,7,7,19,18,29,14,26,67,678,761,4
Marc Martínez,Granada,ESP,GK,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,107,0
Marc Pubill,Almería,ESP,DF,20.0,20.9,0.029999999999999995,0.05,0.07,0.1,0.9599999999999999,0.05,36,21,11,10,59,7,33,85,23,15,25,21,34,278,555,435,5
Marc Roca,Betis,ESP,MF,26.0,22.0,0.05,0.09,0.05999999999999999,0.11999999999999998,0.91,0.1,126,19,17,0,24,6,11,20,36,17,9,48,23,229,858,333,5
Marc-André ter Stegen,Barcelona,GER,GK,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,13,1068,16
Marcel Sabitzer,Dortmund,AUT,MF,29.0,21.8,0.13,0.14,0.08,0.25,2.11,0.07,111,22,23,1,39,7,11,69,24,12,6,15,28,346,694,271,5
Marcel Schuhen,Darmstadt 98,GER,GK,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,0,0,0,1,0,0,2,8,0,8,0,40,1530,16
Marciano Tchami,Almería,GNB,"FW,MF",19.0,0.5,0.06,0.0,0.1,0.17,2.09,0.0,1,1,0,0,1,0,0,3,0,0,4,0,0,9,17,2,9
Marcin Bułka,Nice,POL,GK,23.0,34.0,0.0,0.0,0.0,0.0,0.03,0.0,0,0,0,0,0,0,2,0,0,0,8,0,4,3,4,1285,16
Marcin Listkowski,Lecce,POL,FW,25.0,0.1,0.47,0.0,0.0,0.47,11.25,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,9
Marco Asensio,Paris S-G,ESP,"MF,FW",27.0,12.4,0.26,0.32,0.4699999999999999,0.73,2.18,0.15,71,33,22,5,36,6,10,92,10,5,2,8,10,358,323,74,5
Marco Bizot,Brest,NED,GK,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,3,1,0,0,8,1177,16
Marco Brescianini,Frosinone,ITA,MF,23.0,25.8,0.09,0.16,0.06,0.15,1.2,0.13,70,22,15,4,46,15,22,100,13,10,20,35,24,294,533,239,5
Marco Carnesecchi,Atalanta,ITA,GK,23.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,954,16
Marco Friedl,Werder Bremen,AUT,DF,25.0,24.4,0.01,0.04,0.0,0.01,0.29,0.14,59,1,4,1,4,0,5,2,32,35,40,31,17,34,541,824,4
Marco Mancosu,Cagliari,ITA,"MF,FW",34.0,1.7,0.29,0.0,0.13,0.85,3.46,0.0,8,2,4,1,4,0,3,11,0,0,0,3,1,31,44,9,9
Marco Pellegrino,Milan,ARG,DF,21.0,6.8999999999999995,0.012318840579710146,0.0,0.008840579710144928,0.012318840579710146,0.4447826086956522,0.0,10,1,0,0,1,0,1,1,7,11,10,3,1,14,156,204,0
Marco Reus,Dortmund,GER,"MF,FW",34.0,17.8,0.37,0.34,0.29,0.65,2.36,0.14,64,36,20,2,31,7,8,89,25,5,13,21,21,363,404,149,5
Marco Richter,Mainz 05,GER,"MF,FW",25.0,8.0,0.24,0.13,0.16,0.4,4.77,0.03,30,11,11,3,20,9,16,53,4,2,3,10,17,214,175,42,9
Marco Silvestri,Udinese,ITA,GK,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,488,16
Marco Sportiello,Milan,ITA,GK,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,260,0
Marcos Acuña,Sevilla,ARG,DF,31.0,14.4,0.02,0.07000000000000002,0.11,0.13,0.63,0.11,59,23,19,12,23,4,10,42,21,4,13,18,17,253,476,270,5
Marcos Alonso,Barcelona,ESP,DF,32.0,2.8,0.03,0.0,0.18000000000000002,0.21,1.07,0.0,14,5,3,1,11,2,3,33,3,4,2,7,6,89,100,59,0
Marcos Llorente,Atlético Madrid,ESP,"MF,DF",28.0,28.5,0.14,0.21,0.2,0.34,1.05,0.2,106,26,36,11,71,20,11,179,23,14,16,31,27,537,615,322,5
Marcos Peña,Almería,ESP,MF,18.0,4.9,0.04,0.0,0.01,0.04,0.82,0.0,10,1,0,0,0,0,0,0,14,13,3,8,4,11,162,104,0
Marcus Coco,Nantes,FRA,"DF,FW",27.0,16.5,0.05,0.06,0.06,0.11,0.55,0.11,55,12,18,8,28,1,12,65,26,21,23,23,27,231,401,208,5
Marcus Müller,Mainz 05,GER,MF,20.0,0.2,0.26,0.0,0.0,0.26,5.0,0.0,1,0,0,0,0,0,0,0,0,0,3,1,0,7,1,0,9
Marcus Pedersen,Sassuolo,NOR,DF,23.0,17.9,0.01,0.0,0.06,0.06,0.17,0.0,31,10,9,7,43,8,11,90,24,10,9,13,9,262,355,303,5
Marcus Rashford,Manchester Utd,ENG,FW,25.0,25.2,0.23,0.2,0.09,0.38,2.38,0.08,65,23,30,1,95,64,48,185,12,4,15,13,21,571,345,124,5
Marcus Tavernier,Bournemouth,ENG,FW,24.0,23.5,0.17,0.13,0.22,0.39,2.25,0.06,84,44,35,7,79,25,44,171,34,5,13,20,22,686,404,182,5
Marcus Thuram,Inter,FRA,FW,25.0,29.9,0.48,0.44,0.12,0.6,2.58,0.17,47,29,19,4,68,40,33,192,15,4,70,35,45,474,422,83,5
Marcão,Sevilla,BRA,DF,27.0,3.9,0.0,0.0,0.05,0.05,0.0,0.0,12,1,0,0,3,0,1,0,6,4,5,5,6,7,123,108,0
Mariano,Sevilla,DOM,"FW,MF",29.0,2.7,0.45,0.0,0.02,0.48,5.16,0.0,6,2,1,1,3,3,1,17,1,0,9,8,1,49,33,3,9
Marin Pongračić,Lecce,CRO,DF,25.0,35.8,0.03,0.0,0.01,0.04,0.36,0.0,134,11,5,0,45,1,15,7,30,51,59,57,22,60,1018,1143,4
Mario Dominguez,Valencia,ESP,FW,19.0,0.3,0.59,0.0,0.0,0.59,10.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,9
Mario Gila,Lazio,ESP,DF,22.0,20.1,0.029999999999999995,0.0,0.02,0.05,0.4,0.0,93,7,10,3,21,0,9,12,14,20,29,21,23,103,797,602,4
Mario Götze,Eint Frankfurt,GER,MF,31.0,23.0,0.13,0.13,0.13,0.26,0.57,0.23,115,35,32,5,22,2,18,118,34,14,8,14,35,449,812,297,5
Mario Hermoso,Atlético Madrid,ESP,DF,28.0,28.4,0.05,0.0,0.030000000000000002,0.08,0.6,0.0,177,17,18,6,39,1,11,61,25,30,46,32,23,251,1154,811,4
Mario Lemina,Wolves,GAB,MF,29.0,33.0,0.14,0.12,0.05,0.19,1.46,0.08,76,20,8,3,32,3,25,49,58,41,35,43,24,308,980,557,5
Mario Martín,Real Madrid,ESP,MF,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,13,9,0
Mario Pašalić,Atalanta,CRO,MF,28.0,22.8,0.23999999999999996,0.18,0.18,0.49,1.67,0.11,129,31,24,0,48,4,12,74,17,16,36,20,7,310,752,298,5
Marius Bülter,Hoffenheim,GER,"DF,FW",30.0,15.0,0.1,0.07,0.23,0.32,1.4,0.05,60,21,22,11,37,13,18,107,11,10,24,13,17,329,350,189,5
Mark Flekken,Brentford,NED,GK,30.0,36.5,0.0,0.0,0.01,0.01,0.0,0.0,5,4,1,0,0,0,3,0,1,0,10,2,4,0,74,1584,16
Mark O'Mahony,Brighton,IRL,FW,18.0,0.7,0.08,0.0,0.0,0.08,1.43,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,15,6,0
Mark Travers,Bournemouth,IRL,GK,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,131,0
Mark Uth,Köln,GER,"MF,FW",31.0,4.1,0.49,0.0,0.33,0.83,2.9,0.0,13,10,3,1,12,2,4,29,4,1,3,9,12,105,106,21,9
Marko Arnautović,Inter,AUT,FW,34.0,8.9,0.56,0.56,0.29,0.85,1.9099999999999997,0.29,20,16,10,1,12,4,1,77,4,5,4,11,15,165,169,25,8
Marko Dmitrović,Sevilla,SRB,GK,31.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,1,1,2,0,1,0,4,425,0
Marko Milovanović,Almería,SRB,"FW,MF",19.0,3.4,0.45,0.29,0.03,0.47,1.46,0.2,3,2,1,0,2,1,1,13,4,0,13,15,6,34,56,13,8
Marko Mladenović,Eint Frankfurt,SRB,MF,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
Marley Aké,Udinese,FRA,FW,22.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Marnon Busch,Heidenheim,GER,DF,28.0,6.6,0.02,0.0,0.04,0.06,0.76,0.0,34,5,9,2,15,0,3,27,9,10,8,9,4,119,201,152,0
Marquinhos,Nantes,BRA,"FW,MF",24.5,18.8,0.04085106382978723,0.0,0.06617021276595744,0.09792553191489362,0.4732446808510638,0.0,118,14,9,2,20,1,5,14,13,23,26,10,9,164,1217,686,4
Marten de Roon,Atalanta,NED,"MF,DF",32.0,28.9,0.02,0.0,0.04,0.06,0.55,0.0,178,23,20,3,28,0,3,22,43,40,35,43,24,294,1110,589,5
Martin Dúbravka,Newcastle Utd,SVK,GK,34.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,4,2,5,0,7,702,16
Martin Erlic,Sassuolo,CRO,DF,25.0,29.1,0.03,0.03,0.0,0.03,0.28,0.13,78,0,6,0,19,1,4,11,22,28,55,30,26,53,729,700,4
Martin Hongla,Granada,CMR,"MF,DF",25.0,18.2,0.016813186813186814,0.0,0.013186813186813187,0.030000000000000002,0.3283516483516484,0.0,73,9,1,0,9,1,9,11,16,13,12,13,7,87,560,260,4
Martin Satriano,Brest,URU,FW,22.0,20.7,0.29,0.19,0.14,0.43,3.04,0.060000000000000005,37,21,9,1,28,12,21,121,16,7,62,18,26,347,297,79,5
Martin Terrier,Rennes,FRA,"FW,MF",26.0,17.0,0.31,0.41,0.15,0.46,2.24,0.18,58,16,18,0,28,9,16,112,9,9,33,13,28,323,288,75,5
Martin Valjent,Mallorca,SVK,DF,27.0,26.1,0.01,0.0,0.03,0.05,0.34,0.0,61,7,5,3,22,1,1,27,18,29,46,29,10,111,556,670,4
Martin Ødegaard,Arsenal,NOR,MF,24.0,34.3,0.17,0.17,0.28,0.5,2.18,0.08,344,102,130,13,91,37,37,202,17,15,3,30,36,1173,926,244,5
Martín Payero,Udinese,ARG,MF,24.0,20.0,0.08,0.1,0.06,0.13,1.9,0.05,71,14,6,3,47,3,24,64,32,15,20,45,28,255,434,173,5
Martín Zubimendi,Real Sociedad,ESP,MF,24.0,29.5,0.09,0.14,0.05,0.14,0.75,0.18,152,16,15,1,34,5,12,27,27,37,44,36,20,267,1144,397,5
Marvelous Nakamba,Luton Town,ZIM,MF,29.0,12.6,0.01,0.0,0.030000000000000002,0.05,0.4,0.0,36,7,2,1,1,0,3,5,24,11,4,24,9,101,320,133,4
Marvin Cuni,Frosinone,ALB,FW,22.0,5.9,0.22,0.17,0.05,0.28,1.69,0.1,11,6,2,0,6,2,3,45,3,1,16,13,12,97,92,12,8
Marvin Ducksch,Werder Bremen,GER,FW,29.0,30.0,0.26,0.23,0.26,0.69,2.47,0.09,88,58,30,2,17,7,12,150,3,4,21,6,18,559,531,81,5
Marvin Friedrich,Gladbach,GER,DF,27.0,17.4,0.03,0.0,0.01,0.04,0.69,0.0,34,5,1,0,2,1,2,4,15,17,37,10,10,47,375,670,4
Marvin Pieringer,Heidenheim,GER,"MF,FW",23.0,16.8,0.14,0.18,0.13,0.26,1.61,0.11,41,14,10,0,28,12,10,72,12,12,60,38,30,231,325,99,5
Marvin Schwäbe,Köln,GER,GK,28.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0,5,0,1,0,35,1359,16
Marvin Senaya,Strasbourg,TOG,"DF,MF",22.0,23.8,0.05,0.04,0.12,0.17,0.72,0.06,74,21,21,18,48,6,27,81,53,41,41,36,52,329,693,458,5
Masaya Okugawa,Augsburg,JPN,"FW,DF",27.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2,0,0,1,0,0,6,6,2,0
Mason Burstow,Chelsea,ENG,FW,19.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
Mason Greenwood,Getafe,ENG,"MF,FW",21.0,29.6,0.22,0.2,0.15,0.45,3.35,0.06,89,36,27,11,127,70,72,239,6,4,5,39,43,690,621,76,5
Mason Holgate,Sheffield Utd,JAM,DF,26.0,7.9,0.08,0.0,0.05,0.13,0.38,0.0,13,1,2,2,0,1,1,0,7,11,9,8,4,35,119,143,0
Mason Mount,Manchester Utd,ENG,"MF,FW",24.0,5.7,0.07,0.17,0.05999999999999999,0.13,0.8700000000000001,0.2,21,6,6,2,9,2,4,34,14,6,6,10,9,125,125,44,8
Massadio Haïdara,Lens,MLI,DF,30.0,8.2,0.02,0.0,0.02,0.04,0.36,0.0,40,1,8,4,8,2,0,25,8,11,14,11,7,118,233,165,0
Massamba Ndiaye,Clermont Foot,SEN,GK,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,3,185,0
Matej Kovar,Leverkusen,CZE,GK,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
Matej Maglica,Darmstadt 98,CRO,DF,24.0,18.9,0.03,0.05,0.03,0.06,0.53,0.1,62,9,5,0,11,1,1,5,21,22,51,31,7,67,529,629,4
Mateo Retegui,Genoa,ITA,FW,24.0,24.6,0.2,0.24,0.03,0.27,2.52,0.1,17,11,5,0,18,8,14,112,9,0,60,36,25,308,307,77,5
Mateu Morey,Dortmund,ESP,DF,23.0,1.2,0.03,0.0,0.06,0.09,0.82,0.0,6,1,0,0,3,0,1,4,2,1,2,3,5,13,41,46,0
Mateus Lusuardi,Frosinone,BRA,DF,19.0,2.4,0.03,0.0,0.0,0.03,0.41,0.0,12,0,0,0,2,0,1,0,1,4,3,2,0,20,99,57,0
Mateusz Wieteska,Clermont Foot,POL,DF,26.0,12.6,0.03301587301587301,0.07841269841269842,0.04246031746031746,0.07547619047619047,0.5479365079365079,0.049761904761904764,39,5,5,1,16,0,3,2,12,19,31,12,8,28,314,364,4
Mateusz Łęgowski,Salernitana,POL,MF,20.0,12.7,0.02,0.0,0.02,0.04,0.55,0.0,37,7,5,1,16,3,6,17,12,7,13,24,10,111,283,120,4
Matheus Cunha,Wolves,BRA,"FW,MF",24.0,27.1,0.32,0.41,0.12,0.47,2.66,0.15,87,28,31,1,107,38,64,139,16,13,16,31,50,474,611,169,5
Matheus França,Crystal Palace,BRA,"MF,FW",19.0,2.6,0.14,0.0,0.34,0.48,3.1,0.0,8,6,2,0,12,5,4,12,3,1,1,6,2,51,45,31,9
Matheus Henrique,Sassuolo,BRA,MF,25.0,27.8,0.08,0.07,0.06,0.14,0.6800000000000002,0.11,94,36,22,3,43,5,20,44,29,25,14,21,38,302,686,263,5
Mathias Jensen,Brentford,DEN,MF,27.0,24.5,0.03,0.12,0.16,0.19,0.57,0.21,123,41,41,11,19,3,18,66,32,23,5,28,19,475,689,288,5
Mathias Jørgensen,Brentford,DEN,DF,33.0,12.1,0.06,0.08,0.08,0.14,0.66,0.13,50,7,9,1,5,0,3,4,12,12,26,11,6,70,350,287,8
Mathias Olesen,Köln,LUX,"MF,FW",22.0,1.2,0.02,0.0,0.01,0.03,0.8,0.0,7,1,2,1,2,0,1,2,0,2,1,3,2,18,28,16,0
Mathieu Gorgelin,Le Havre,FRA,GK,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
Mathis Lambourde,Rennes,FRA,FW,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,0,0,1,0,1,3,3,3,0
Mathys Tel,Bayern Munich,FRA,"FW,MF",18.0,11.7,0.32,0.6,0.2,0.52,3.69,0.16,27,12,19,6,45,31,37,122,2,6,14,18,15,333,210,62,5
Mathías Olivera,Napoli,URU,DF,25.0,17.4,0.03,0.06,0.05,0.08,0.69,0.08,89,19,16,7,31,1,11,93,29,20,37,9,17,326,685,371,5
Matias Arezo,Granada,URU,FW,20.0,4.1,0.28,0.0,0.01,0.3,2.93,0.0,5,2,2,1,6,4,1,17,3,1,11,6,1,45,70,14,9
Matija Nastasić,Mallorca,SRB,DF,30.0,25.1,0.04,0.08,0.02,0.06,0.32,0.25,64,5,8,2,11,0,0,4,17,29,44,33,7,37,552,667,4
Mats Hummels,Dortmund,GER,DF,34.0,17.6,0.18,0.17,0.05,0.23000000000000004,0.91,0.19,82,9,6,0,11,1,2,1,34,33,38,12,9,76,888,698,4
Matt Ritchie,Newcastle Utd,SCO,"FW,MF",33.0,1.4,0.68,0.7,0.0,0.68,4.22,0.17,8,0,3,0,5,2,0,13,3,1,0,2,1,57,42,26,8
Matt Targett,Newcastle Utd,ENG,DF,27.0,0.9,0.0,0.0,0.03,0.03,0.0,0.0,2,1,0,0,1,0,0,0,0,0,0,0,2,5,25,22,0
Matt Turner,Nott'ham Forest,USA,GK,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,611,16
Matteo Cancellieri,Empoli,ITA,"FW,MF",21.0,19.9,0.24000000000000002,0.2,0.15,0.38,2.01,0.1,26,17,9,3,48,28,37,138,22,6,32,35,52,339,253,100,5
Matteo Gabbia,Villarreal,ITA,DF,23.0,19.5,0.0801025641025641,0.10194871794871795,0.019999999999999997,0.10738461538461538,0.5680000000000001,0.13107692307692306,51,4,1,0,12,0,2,2,26,18,52,36,11,49,641,719,4
Matteo Lovato,Salernitana,ITA,DF,23.0,16.5,0.0036363636363636364,0.0,0.012727272727272726,0.016363636363636365,0.12545454545454549,0.0,33,3,2,1,1,0,0,1,21,31,26,21,5,33,392,426,4
Matteo Perez Vinlöf,Bayern Munich,SWE,FW,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,1,4,6,9,0
Matteo Pessina,Monza,ITA,MF,26.0,35.8,0.07,0.06,0.03,0.21,0.61,0.09,190,27,26,5,69,2,14,53,25,27,32,28,44,421,1550,502,5
Matteo Politano,Napoli,ITA,FW,29.0,26.2,0.17999999999999997,0.23,0.25,0.52,2.75,0.08,164,71,76,23,113,22,31,216,8,15,3,11,38,845,555,166,5
Matteo Prati,Cagliari,ITA,MF,19.0,21.9,0.09,0.05,0.03,0.13,1.64,0.03,66,14,14,4,8,1,4,17,25,15,9,19,6,164,574,217,13
Matteo Ruggeri,Atalanta,ITA,DF,21.0,27.2,0.02,0.0,0.07,0.08,0.44,0.0,142,24,31,23,55,5,21,132,15,23,49,21,9,539,787,488,5
Matthias Bader,Darmstadt 98,GER,"DF,MF",26.0,20.0,0.04,0.05,0.12,0.15,0.85,0.06,67,18,22,6,38,6,18,66,25,25,11,17,41,267,494,384,5
