league,season,team,player,nation,pos,age,born,MP Playing Time,Starts Playing Time,Min Playing Time,90s,GA Performance,GA90 Performance,SoTA Performance,Saves Performance,Save% Performance,W Performance,D Performance,L Performance,CS Performance,CS% Performance,PKatt Penalty Kicks,PKA Penalty Kicks,PKsv Penalty Kicks,PKm Penalty Kicks,Save% Penalty Kicks,Opp Crosses,Stp Crosses,Stp% Crosses,/90 Expected,PSxG Expected,PSxG+/- Expected,PSxG/SoT Expected,Att Goal Kicks,AvgLen Goal Kicks,Launch% Goal Kicks,CK Goals,FK Goals,GA Goals,OG Goals,PKA Goals,Att Launched,Cmp Launched,Cmp% Launched,Att (GK) Passes,AvgLen Passes,Launch% Passes,Thr Passes,#OPA Sweeper,#OPA/90 Sweeper,AvgDist Sweeper,nation_player,pos_player,age_player,born_player,MP Playing Time_player,Starts Playing Time_player,Min Playing Time_player,90s Playing Time,Gls Performance,Ast Performance,G+A Performance,G-PK Performance,PK Performance,PKatt Performance,CrdY Performance,CrdR Performance,xG Expected,npxG Expected,xAG Expected,npxG+xAG Expected,PrgC Progression,PrgP Progression,PrgR Progression,Gls Per 90 Minutes,Ast Per 90 Minutes,G+A Per 90 Minutes,G-PK Per 90 Minutes,G+A-PK Per 90 Minutes,xG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,npxG Per 90 Minutes,npxG+xAG Per 90 Minutes,90s_player,G-xG Expected,np:G-xG Expected,npxG/Sh Expected,Dist Standard,FK Standard,G/Sh Standard,G/SoT Standard,Gls Standard,PK Standard,PKatt Standard,Sh Standard,Sh/90 Standard,SoT Standard,SoT% Standard,SoT/90 Standard,1/3,Ast,CrsPA,A-xAG Expected,xA Expected,KP,Att Long,Cmp Long,Cmp% Long,Att Medium,Cmp Medium,Cmp% Medium,PPA,PrgP,Att Short,Cmp Short,Cmp% Short,Att Total,Cmp Total,Cmp% Total,PrgDist Total,TotDist Total,xAG,Att,In Corner Kicks,Out Corner Kicks,Str Corner Kicks,Blocks Outcomes,Cmp Outcomes,Off Outcomes,CK Pass Types,Crs Pass Types,Dead Pass Types,FK Pass Types,Live Pass Types,Sw Pass Types,TB Pass Types,TI Pass Types,GCA GCA,GCA90 GCA,Def GCA Types,Fld GCA Types,PassDead GCA Types,PassLive GCA Types,Sh GCA Types,TO GCA Types,SCA SCA,SCA90 SCA,Def SCA Types,Fld SCA Types,PassDead SCA Types,PassLive SCA Types,Sh SCA Types,TO SCA Types,Blocks Blocks,Pass Blocks,Sh Blocks,Att Challenges,Lost Challenges,Tkl Challenges,Tkl% Challenges,Clr,Err,Int,Att 3rd Tackles,Def 3rd Tackles,Mid 3rd Tackles,Tkl Tackles,TklW Tackles,Tkl+Int,1/3 Carries,CPA Carries,Carries Carries,Dis Carries,Mis Carries,PrgC Carries,PrgDist Carries,TotDist Carries,PrgR Receiving,Rec Receiving,Att Take-Ons,Succ Take-Ons,Succ% Take-Ons,Tkld Take-Ons,Tkld% Take-Ons,Att 3rd Touches,Att Pen Touches,Def 3rd Touches,Def Pen Touches,Live Touches,Mid 3rd Touches,Touches Touches,Min% Playing Time,Mn/MP Playing Time,Compl Starts,Mn/Start Starts,Starts Starts,Mn/Sub Subs,Subs Subs,unSub Subs,+/- Team Success,+/-90 Team Success,On-Off Team Success,PPM Team Success,onG Team Success,onGA Team Success,On-Off Team Success (xG),onxG Team Success (xG),onxGA Team Success (xG),xG+/- Team Success (xG),xG+/-90 Team Success (xG),Lost Aerial Duels,Won Aerial Duels,Won% Aerial Duels,2CrdY Performance,Crs Performance,Fld Performance,Fls Performance,Int Performance,OG Performance,Off Performance,PKcon Performance,PKwon Performance,Recov Performance,TklW Performance
FRA-Ligue 1,2324,Strasbourg,Matz Sels,BEL,GK,31,1992,19,19,1710,19.0,24,1.26,62,40,62.9,6,7,6,3,15.8,1,1,0,0,0.0,257,6,2.3,-0.21,18.0,-4.0,0.28,113,33.7,32.7,2,0,24,2,1,226,88,38.9,505,34.5,37.4,68,19,1.0,13.9,BEL,GK,31,1992,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,19.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,11,0,0,-0.5,0.1,1,307,144,46.9,216,213,98.6,1,0,90,90,100.0,619,452,73.0,8610,12321,0.5,619,0,0,0,0,452,1,0,0,166,53,452,0,0,0,0,0.0,0,0,0,0,0,0,2,0.11,0,0,0,2,0,0,2,2,0,0,0,0,,13,1,0,0,0,0,0,0,0,0,0,452,0,0,0,1252,2379,0,345,0,0,,0,,0,0,657,582,664,7,664,55.9,90,19,90,19,,0,0,-4,-0.21,0.32,1.32,20,24,-0.01,21.2,23.3,-2.1,-0.11,0,4,100.0,0,0,3,0,0,0,0,0,0,13,0
FRA-Ligue 1,2324,Toulouse,Guillaume Restes,FRA,GK,18,2005,34,34,3060,34.0,46,1.35,139,93,69.8,11,10,13,6,17.6,4,4,0,0,0.0,490,7,1.4,-0.02,45.3,-0.7,0.3,193,38.9,48.2,6,2,46,0,4,285,92,32.3,702,29.3,27.4,93,16,0.47,10.7,FRA,GK,18,2005,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,3,0,0,0.0,0.0,0,373,156,41.8,342,333,97.4,1,0,174,173,99.4,897,666,74.2,10808,16109,0.0,897,0,0,0,2,666,2,0,0,291,97,604,0,0,1,0,0.0,0,0,0,0,0,0,2,0.06,0,0,1,1,0,0,0,0,0,3,3,0,0.0,19,1,0,0,0,0,0,0,0,0,0,594,0,1,0,1714,3013,0,442,1,1,100.0,0,0.0,0,0,982,813,990,8,990,100.0,90,34,90,34,,0,0,-4,-0.12,,1.26,42,46,,40.3,48.1,-7.8,-0.23,0,2,100.0,0,0,11,1,0,0,0,1,0,42,0
GER-Bundesliga,2324,Augsburg,Finn Dahmen,GER,GK,25,1998,31,31,2790,31.0,52,1.68,158,106,71.5,10,9,12,3,9.7,10,7,2,1,22.2,484,28,5.8,-0.02,49.3,-0.7,0.26,187,44.3,51.3,10,0,52,2,7,450,169,37.6,1151,32.4,30.8,92,50,1.61,15.0,GER,GK,25,1998,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,44,0,0,-0.1,0.2,1,600,299,49.8,566,556,98.2,1,3,168,166,98.8,1345,1025,76.2,18248,27889,0.1,1345,0,0,0,0,1025,7,0,0,285,98,1053,3,0,0,0,0.0,0,0,0,0,0,0,10,0.32,0,0,4,6,0,0,0,0,0,3,2,1,33.3,17,5,0,0,1,0,1,0,1,0,0,889,0,1,0,3052,4866,0,764,0,0,,0,,0,0,1394,903,1437,44,1437,91.2,90,31,90,31,,0,0,-4,-0.13,1.87,1.26,48,52,1.09,41.8,49.1,-7.3,-0.24,3,6,66.7,0,0,4,2,0,1,0,2,0,64,0
GER-Bundesliga,2324,Augsburg,Tomáš Koubek,CZE,GK,30,1992,3,3,270,3.0,8,2.67,25,17,68.0,0,0,3,0,0.0,0,0,0,0,,36,2,5.6,-0.43,6.7,-1.3,0.29,24,46.5,54.2,2,0,8,0,0,40,16,40.0,74,34.5,36.5,6,2,0.67,11.6,CZE,GK,30,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,0,0,0.0,0.0,0,55,27,49.1,31,31,100.0,0,0,11,11,100.0,98,69,70.4,1604,2113,0.0,98,0,0,0,1,69,0,0,0,28,4,70,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,56,0,0,0,120,247,0,52,0,0,,0,,0,0,114,105,114,0,114,8.8,90,3,90,3,,0,31,-6,-2.0,-1.87,0.0,2,8,-1.09,4.3,8.3,-4.0,-1.32,0,0,,0,0,0,0,0,0,0,0,0,5,0
GER-Bundesliga,2324,Bayern Munich,Daniel Peretz,ISR,GK,23,2000,1,0,17,0.2,0,0.0,0,0,,0,0,0,1,,0,0,0,0,,2,0,0.0,0.0,0.0,0.0,,2,16.5,0.0,0,0,0,0,0,4,0,0.0,15,33.1,26.7,3,0,0.0,,ISR,GK,23,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,0,0,0,0.0,0.0,0,6,1,16.7,8,8,100.0,0,0,3,3,100.0,17,12,70.6,106,231,0.0,17,0,0,0,0,12,0,0,0,2,0,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,24,31,0,12,0,0,,0,,0,0,17,12,17,0,17,0.6,17,0,,0,17,1,13,0,0.0,-1.45,3.0,0,0,-1.82,0.0,0.0,0.0,-0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0
GER-Bundesliga,2324,Bayern Munich,Manuel Neuer,GER,GK,37,1986,23,23,2053,22.8,33,1.45,93,59,66.7,16,1,6,6,26.1,3,2,1,0,33.3,231,9,3.9,-0.17,29.1,-3.9,0.29,97,26.0,14.4,1,1,33,0,2,159,73,45.9,779,27.7,18.6,110,32,1.4,17.5,GER,GK,37,1986,23,23,2053,22.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,14,0,0,0.0,0.0,0,317,203,64.0,418,411,98.3,0,8,141,140,99.3,876,754,86.1,11570,18448,0.0,876,0,0,0,0,754,0,0,0,122,24,754,3,0,1,0,0.0,0,0,0,0,0,0,4,0.18,0,0,0,4,0,0,0,0,0,0,0,0,,14,3,0,0,1,0,1,1,1,0,0,572,0,1,0,1842,3020,0,579,1,1,100.0,0,0.0,1,1,893,701,920,26,920,67.1,89,22,89,23,,0,0,31,1.36,-0.25,2.13,64,33,-0.09,58.1,23.2,34.9,1.53,3,6,66.7,0,0,2,1,0,0,0,1,0,31,1
GER-Bundesliga,2324,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11,11,990,11.0,12,1.09,31,19,64.5,7,2,2,4,36.4,1,1,0,0,0.0,108,5,4.6,-0.01,11.8,-0.2,0.35,47,26.4,17.0,2,1,12,0,1,79,26,32.9,348,26.2,20.4,57,16,1.45,19.9,GER,GK,34,1988,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,1,110,51,46.4,194,192,99.0,0,0,90,89,98.9,395,333,84.3,4963,7176,0.0,395,0,0,0,0,333,0,0,0,60,13,335,0,0,0,0,0.0,0,0,0,0,0,0,1,0.09,0,0,0,1,0,0,0,0,0,1,0,1,100.0,3,2,0,0,1,0,1,0,1,0,0,263,0,0,0,472,1032,0,255,0,0,,0,,0,0,403,313,408,5,408,32.4,90,11,90,11,,0,21,18,1.64,0.29,2.09,30,12,0.14,27.0,8.9,18.2,1.65,0,1,100.0,0,0,0,0,0,0,0,0,0,17,0
GER-Bundesliga,2324,Bochum,Andreas Luthe,GER,GK,36,1987,1,1,90,1.0,4,4.0,4,1,0.0,0,0,1,0,0.0,0,0,0,0,,13,0,0.0,-0.3,2.7,-0.3,0.68,7,61.1,100.0,0,0,4,1,0,43,20,46.5,42,51.3,85.7,2,0,0.0,7.7,GER,GK,36,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,8,0,0,0.0,0.0,0,46,23,50.0,3,2,66.7,0,0,0,0,,49,25,51.0,1147,1237,0.0,49,0,0,0,0,25,0,0,0,12,5,37,0,0,0,0,0.0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,48,117,0,30,0,0,,0,,0,0,50,29,50,0,50,2.9,90,1,90,1,,0,11,-3,-3.0,-2.12,0.0,1,4,-0.75,0.8,2.1,-1.3,-1.29,0,0,,0,0,0,0,0,0,0,0,0,2,0
GER-Bundesliga,2324,Bochum,Manuel Riemann,GER,GK,34,1988,33,33,2970,33.0,70,2.12,185,116,67.0,7,12,14,4,12.1,11,9,2,0,18.2,510,35,6.9,-0.22,59.6,-7.4,0.27,208,46.9,61.1,9,0,70,3,9,1041,430,41.3,1498,42.5,61.0,89,104,3.15,19.8,GER,GK,34,1988,33,33,2970,33.0,0,0,0,0,0,0,5,0,0.0,0.0,0.2,0.2,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,33.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,92,0,2,-0.2,0.4,4,1226,566,46.2,343,332,96.8,7,19,133,129,97.0,1715,1031,60.1,30871,36529,0.2,1715,0,0,0,0,1031,9,0,4,393,184,1313,8,0,0,3,0.09,0,0,1,2,0,0,29,0.88,0,0,8,21,0,0,0,0,0,4,2,2,50.0,25,1,1,0,2,0,2,1,3,1,0,1108,0,2,0,4104,6090,0,919,1,1,100.0,0,0.0,5,0,1649,1045,1820,172,1820,97.1,90,33,90,33,,0,0,-29,-0.88,2.12,1.0,41,70,0.75,43.7,61.7,-18.0,-0.55,3,14,82.4,0,4,4,2,1,0,0,2,0,81,1
GER-Bundesliga,2324,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3,3,270,3.0,10,3.33,17,7,41.2,0,1,2,0,0.0,0,0,0,0,,51,3,5.9,-1.25,6.3,-3.7,0.37,21,59.6,90.5,2,0,10,0,0,72,33,45.8,129,36.0,41.1,13,9,3.0,19.1,GER,GK,28,1995,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,7,0,0,0.0,0.0,0,92,47,51.1,37,36,97.3,0,0,20,19,95.0,150,103,68.7,2597,3309,0.0,150,0,0,0,0,103,0,0,0,34,13,116,1,0,0,0,0.0,0,0,0,0,0,0,2,0.67,0,0,1,1,0,0,0,0,0,2,2,0,0.0,2,1,0,0,0,0,0,0,0,0,0,89,0,0,0,226,394,0,75,0,0,,0,,0,0,150,94,155,5,155,8.8,90,3,90,3,,0,21,-14,-4.67,-3.31,0.2,2,16,-0.77,1.4,7.1,-5.7,-1.9,0,0,,0,0,2,0,0,0,0,0,0,7,0
GER-Bundesliga,2324,Darmstadt 98,Marcel Schuhen,GER,GK,30,1993,31,31,2790,31.0,76,2.45,198,123,62.1,3,7,21,3,9.7,2,1,1,0,50.0,453,24,5.3,-0.19,68.0,-6.0,0.34,289,48.5,62.6,7,2,76,2,1,618,245,39.6,1204,34.8,36.3,182,51,1.65,16.5,GER,GK,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,42,0,0,0.0,0.2,0,814,395,48.5,514,505,98.2,3,5,164,163,99.4,1496,1064,71.1,23490,31713,0.0,1496,0,0,0,0,1064,3,0,0,401,112,1092,4,0,0,0,0.0,0,0,0,0,0,0,11,0.35,0,0,3,8,0,0,0,0,0,3,2,1,33.3,11,4,2,0,1,0,1,0,3,0,0,890,0,0,0,2833,4586,0,756,1,1,100.0,0,0.0,0,0,1530,1186,1570,40,1570,91.2,90,31,90,31,,0,2,-47,-1.52,1.48,0.52,29,76,0.77,31.0,66.1,-35.1,-1.13,2,8,80.0,0,0,8,0,2,0,0,0,0,53,0
GER-Bundesliga,2324,Dortmund,Alexander Meyer,GER,GK,32,1991,8,7,695,7.7,9,1.17,27,19,66.7,4,1,2,3,42.9,0,0,0,0,,107,8,7.5,-0.03,7.8,-0.2,0.3,31,42.1,45.2,0,0,9,1,0,81,27,33.3,334,28.3,20.1,29,7,0.91,14.5,GER,GK,32,1991,8,7,695,7.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,0,0,0.0,0.0,0,134,75,56.0,166,163,98.2,1,1,65,64,98.5,366,302,82.5,4615,7428,0.0,366,0,0,0,0,302,1,0,0,42,11,323,0,0,0,0,0.0,0,0,0,0,0,0,1,0.13,0,0,0,1,0,0,0,0,0,1,0,1,100.0,2,1,0,0,1,0,1,1,1,0,0,270,0,0,0,685,1316,0,242,1,1,100.0,0,0.0,0,0,380,290,382,2,382,22.7,87,7,90,7,65,1,26,6,0.78,0.05,1.75,15,9,-0.04,11.9,9.5,2.4,0.31,0,0,,0,0,0,0,0,0,0,0,0,12,1
GER-Bundesliga,2324,Dortmund,Gregor Kobel,SUI,GK,25,1997,27,27,2365,26.3,34,1.29,118,84,75.4,14,8,5,7,25.9,6,5,1,0,16.7,359,7,1.9,0.14,36.8,3.8,0.28,165,38.5,43.0,9,0,34,1,5,268,106,39.6,1006,28.1,19.6,106,17,0.65,12.5,SUI,GK,25,1997,27,27,2365,26.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,13,0,0,0.0,0.0,0,450,259,57.6,505,500,99.0,1,0,211,210,99.5,1175,974,82.9,15016,24299,0.0,1175,0,0,0,0,974,4,0,0,220,55,951,0,0,0,0,0.0,0,0,0,0,0,0,4,0.15,0,0,0,4,0,0,0,0,0,1,1,0,0.0,11,0,0,0,0,0,0,0,0,0,0,746,0,0,0,1728,3692,0,731,1,1,100.0,0,0.0,0,0,1232,945,1239,8,1239,77.3,88,26,88,27,,0,0,19,0.72,-0.05,1.85,53,34,0.04,51.6,42.5,9.2,0.35,0,5,100.0,0,0,3,2,0,0,0,2,0,41,0
GER-Bundesliga,2324,Eint Frankfurt,Jens Grahl,GER,GK,34,1988,2,2,180,2.0,2,1.0,9,7,77.8,1,1,0,0,0.0,0,0,0,0,,33,4,12.1,-0.31,1.4,-0.6,0.15,15,37.9,33.3,0,0,2,0,0,29,4,13.8,77,34.4,31.2,15,4,2.0,15.7,GER,GK,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.12,0.12,0.0,0.12,2.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,2,1,0,0.8,0.0,1,39,10,25.6,43,41,95.3,0,0,10,10,100.0,92,61,66.3,965,1503,0.2,92,0,0,0,0,61,0,0,0,21,6,71,0,0,0,1,0.5,0,0,0,1,0,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,59,0,0,0,146,309,0,49,0,0,,0,,0,0,100,89,100,0,100,5.9,90,2,90,2,,0,32,2,1.0,1.03,2.0,4,2,1.2,4.8,2.9,1.9,0.96,0,1,100.0,0,0,0,0,0,0,0,0,0,1,0
GER-Bundesliga,2324,Eint Frankfurt,Kevin Trapp,GER,GK,33,1990,32,32,2880,32.0,48,1.5,137,87,71.5,10,13,9,7,21.9,11,9,2,0,18.2,452,16,3.5,0.01,48.3,0.3,0.28,212,36.2,41.0,4,0,48,0,9,361,102,28.3,949,29.8,28.9,137,30,0.94,15.2,GER,GK,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,8,0,0,0.0,0.0,0,479,193,40.3,449,443,98.7,1,1,230,230,100.0,1166,867,74.4,13375,20302,0.0,1166,0,0,0,1,867,5,0,0,271,59,890,2,0,0,0,0.0,0,0,0,0,0,0,1,0.03,0,0,1,0,0,0,0,0,0,0,0,0,,9,1,1,0,0,0,0,0,1,0,0,704,0,0,0,1991,3122,0,657,0,0,,0,,0,0,1218,1013,1228,12,1228,94.1,90,32,90,32,,0,0,-1,-0.03,-1.03,1.34,47,48,-1.2,41.3,49.2,-7.8,-0.24,1,8,88.9,0,0,6,0,1,0,0,0,0,58,0
GER-Bundesliga,2324,Freiburg,Noah Atubolu,GER,GK,21,2002,34,34,3060,34.0,58,1.71,158,99,65.2,11,9,14,10,29.4,5,3,2,0,40.0,485,31,6.4,-0.21,50.0,-7.0,0.3,241,50.7,67.2,5,1,58,1,3,568,193,34.0,1148,34.2,35.4,160,30,0.88,13.6,GER,GK,21,2002,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,33,0,0,0.0,0.2,0,741,343,46.3,474,468,98.7,2,1,173,171,98.8,1392,982,70.5,20599,28328,0.0,1392,0,0,0,1,982,3,0,0,329,88,1060,4,0,0,0,0.0,0,0,0,0,0,0,4,0.12,0,0,2,2,0,0,0,0,0,1,1,0,0.0,8,1,0,0,0,0,0,0,0,0,0,835,0,2,0,2508,4754,0,729,0,0,,0,,0,0,1440,1103,1461,22,1461,100.0,90,34,90,34,,0,0,-13,-0.38,,1.24,45,58,,49.4,50.5,-1.1,-0.03,0,7,100.0,0,0,3,0,0,0,0,0,0,62,0
GER-Bundesliga,2324,Gladbach,Jonas Omlin,SUI,GK,29,1994,7,7,630,7.0,18,2.57,47,29,66.0,1,2,4,0,0.0,2,2,0,0,0.0,78,7,9.0,-0.67,13.3,-4.7,0.24,34,41.8,50.0,1,0,18,0,2,90,32,35.6,242,32.3,30.2,37,12,1.71,15.3,SUI,GK,29,1994,7,7,630,7.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.14,0.14,0.0,0.14,0.0,0.05,0.05,0.0,0.05,7.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,1,1,0,0.6,0.0,1,130,64,49.2,108,106,98.1,0,0,38,38,100.0,276,208,75.4,3723,5517,0.4,276,0,0,0,0,208,0,0,0,52,18,224,0,0,0,2,0.29,0,0,1,1,0,0,2,0.29,0,0,1,1,0,0,0,0,0,1,0,1,100.0,3,0,0,0,1,0,1,0,1,0,0,196,0,0,0,536,983,0,155,2,2,100.0,0,0.0,0,0,299,239,300,1,300,20.6,90,7,90,7,,0,1,-9,-1.29,-1.21,0.71,9,18,-0.46,8.2,12.4,-4.2,-0.6,0,3,100.0,0,0,2,0,0,0,0,0,0,16,0
GER-Bundesliga,2324,Gladbach,Moritz Nicolas,GER,GK,25,1997,27,27,2430,27.0,49,1.81,160,111,71.9,6,11,10,4,14.8,4,4,0,0,0.0,460,21,4.6,-0.14,45.1,-3.9,0.26,161,42.5,52.2,6,0,49,0,4,315,112,35.6,888,29.7,26.0,140,22,0.81,13.2,GER,GK,25,1997,27,27,2430,27.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,5,0,0,0.0,0.0,0,433,212,49.0,450,440,97.8,0,0,164,164,100.0,1055,818,77.5,13537,20660,0.0,1055,0,0,0,0,818,6,0,0,213,52,836,0,0,0,0,0.0,0,0,0,0,0,0,9,0.33,0,0,2,7,0,0,0,0,0,3,2,1,33.3,12,5,0,0,1,0,1,0,1,0,0,739,0,0,0,2118,3712,0,591,0,0,,0,,0,0,1115,939,1119,4,1119,79.4,90,27,90,27,,0,7,-2,-0.07,1.21,1.07,47,49,0.46,38.3,41.9,-3.6,-0.13,0,10,100.0,0,0,2,1,0,0,0,1,0,35,0
GER-Bundesliga,2324,Heidenheim,Kevin Müller,GER,GK,32,1991,34,34,3060,34.0,55,1.62,174,121,72.4,10,12,12,6,17.6,10,7,1,2,12.5,495,24,4.8,0.05,53.6,1.6,0.27,316,46.1,58.5,7,0,55,3,7,595,249,41.8,1164,35.9,35.2,167,17,0.5,13.2,GER,GK,32,1991,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,25,0,0,0.0,0.1,1,826,457,55.3,576,571,99.1,1,0,77,76,98.7,1482,1104,74.5,23711,34968,0.0,1482,0,0,0,1,1104,2,0,0,442,126,1038,2,0,0,0,0.0,0,0,0,0,0,0,5,0.15,0,0,3,2,0,0,0,0,0,5,2,3,60.0,6,1,0,0,3,0,3,0,3,0,0,883,0,2,0,2524,4548,0,716,0,0,,0,,0,0,1560,1241,1574,14,1574,100.0,90,34,90,34,,0,0,-5,-0.15,,1.24,50,55,,39.4,61.8,-22.5,-0.66,1,4,80.0,0,0,2,1,0,0,0,1,0,33,0
GER-Bundesliga,2324,Hoffenheim,Oliver Baumann,GER,GK,33,1990,34,34,3060,34.0,66,1.94,211,143,69.7,13,7,14,2,5.9,5,2,3,0,60.0,545,31,5.7,0.11,68.6,3.6,0.31,249,44.9,55.4,9,3,66,1,2,529,208,39.3,1159,32.7,33.7,165,73,2.15,16.7,GER,GK,33,1990,34,34,3060,34.0,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,1,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,34.0,0.0,0.0,,,0,,,0,0,0,0,0.0,0,,0.0,24,1,0,0.8,0.1,2,664,318,47.9,513,508,99.0,2,1,219,217,99.1,1412,1055,74.7,21712,29010,0.2,1412,0,0,0,0,1055,4,0,0,336,87,1072,1,0,0,1,0.03,0,0,1,0,0,0,6,0.18,0,0,3,3,0,0,0,0,0,2,1,1,50.0,19,2,0,0,1,0,1,1,1,0,0,817,0,0,0,2092,3787,0,735,0,0,,0,,0,0,1492,1225,1521,31,1521,100.0,90,34,90,34,,0,0,0,0.0,,1.35,66,66,,53.6,60.8,-7.2,-0.21,1,4,80.0,0,0,6,1,0,0,0,1,0,102,1
