player,team,nation,pos,age,npxG Per 90 Minutes,npxG Per 90 Minutes,G-PK Per 90 Minutes,G-PK Per 90 Minutes,xAG Per 90 Minutes,xAG Per 90 Minutes,xG+xAG Per 90 Minutes,xG+xAG Per 90 Minutes,Sh/90 Standard,Sh/90 Standard,G/Sh Standard,G/Sh Standard,PrgP,KP,PPA,CrsPA,PrgC Carries,CPA Carries,Succ Take-Ons,PrgR Receiving,TklW Tackles,Int,Won Aerial Duels,Fls Performance,Fld Performance,Att 3rd Touches,Mid 3rd Touches,Def 3rd Touches,cluster
Lucas Chevalier,Lille,FRA,GK,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,0,4,1,7,0,6,1249,7
Lucas Digne,Aston Villa,FRA,DF,30.0,1.072,0.04,1.072,0.04,4.02,0.14999999999999997,5.0920000000000005,0.19,20.1,0.75,1.34,0.05,77,37,34,15,42,4,10,200,19,26,42,29,30,593,541,468,4
Lucas Hernández,Paris S-G,FRA,DF,27.0,0.424,0.02,1.06,0.05,1.484,0.07,2.12,0.1,5.936,0.28,3.604,0.17,156,12,9,1,30,4,9,22,36,27,23,23,30,234,1247,578,2
Lucas Höler,Freiburg,GER,"FW,MF",29.0,6.912000000000001,0.27,5.888000000000001,0.23,2.048,0.08,10.752,0.42,32.0,1.25,4.864000000000001,0.19000000000000003,49,32,12,1,24,5,13,153,24,15,80,25,48,399,457,159,4
Lucas Martínez Quarta,Fiorentina,ARG,DF,27.0,2.805,0.11,5.1000000000000005,0.2,1.7850000000000001,0.07,4.59,0.18,23.97,0.94,5.3549999999999995,0.21,177,15,18,2,23,3,13,16,47,30,49,41,13,132,1064,782,2
Lucas Michal,Monaco,FRA,FW,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Lucas Mincarelli,Montpellier,FRA,"DF,MF",19.0,0.327,0.03,0.981,0.09,0.545,0.05,0.981,0.09,5.995000000000001,0.55,1.8530000000000002,0.17,26,4,7,2,24,1,8,40,16,8,10,4,10,135,253,190,6
Lucas Ocampos,Sevilla,ARG,"FW,MF",29.0,4.466,0.14,2.8709999999999996,0.09,4.466,0.14,9.889,0.31,62.842999999999996,1.97,1.595,0.05,124,36,40,20,117,35,48,265,47,21,63,32,71,872,657,224,4
Lucas Paquetá,West Ham,BRA,"FW,MF",25.0,3.7830000000000004,0.13,2.0370000000000004,0.07,5.238,0.18,10.767000000000001,0.37000000000000005,39.867000000000004,1.37,1.455,0.05,187,43,50,8,34,12,41,116,48,21,59,47,66,533,1018,319,4
Lucas Perrin,Strasbourg,FRA,DF,24.0,0.606,0.02,0.0,0.0,0.909,0.03,1.5150000000000001,0.05,12.120000000000001,0.4,0.0,0.0,115,6,11,2,17,2,5,8,30,28,48,34,28,58,937,1141,2
Lucas Robertone,Almería,ARG,MF,26.0,1.06,0.04,0.0,0.0,2.6500000000000004,0.10000000000000002,3.4450000000000003,0.13,37.099999999999994,1.3999999999999997,0.0,0.0,128,34,19,9,31,4,8,37,33,51,38,38,54,316,975,405,4
Lucas Torró,Osasuna,ESP,MF,29.0,1.393,0.07,0.995,0.05,0.597,0.030000000000000002,1.99,0.1,30.049,1.51,0.597,0.030000000000000002,60,9,6,0,3,1,6,15,15,33,71,43,16,214,551,223,2
Lucas Tousart,Union Berlin,FRA,MF,26.0,1.575,0.09,0.0,0.0,0.875,0.05,2.45,0.14,25.025,1.43,0.0,0.0,51,7,2,0,15,5,10,33,20,25,38,31,8,163,390,230,2
Lucas Vázquez,Real Madrid,ESP,DF,32.0,1.106,0.07,3.0020000000000002,0.19,3.792,0.24,4.898000000000001,0.31,12.008000000000001,0.76,3.95,0.25,58,30,30,8,28,12,24,160,25,12,4,22,25,466,498,327,4
Lucien Agoume,Sevilla,FRA,MF,21.0,0.86,0.09885057471264369,0.0,0.0,0.602,0.06919540229885057,1.462,0.16804597701149426,5.933999999999999,0.6820689655172414,0.0,0.0,35,9,5,1,7,2,7,9,18,7,10,19,2,84,249,109,2
Luck Zogbé,Brest,CIV,DF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0
Ludovic Ajorque,Mainz 05,FRA,FW,29.0,3.775,0.25,1.963,0.13,0.9059999999999999,0.06,6.191,0.41,27.029,1.79,1.0570000000000002,0.07,21,16,3,0,5,1,2,88,2,4,78,28,15,238,314,53,4
Ludovic Blas,Rennes,FRA,"FW,MF",25.0,3.1319999999999997,0.18,2.958,0.17,1.74,0.1,6.438,0.37,42.108,2.42,1.218,0.07,59,20,18,4,46,8,25,157,14,6,5,44,34,366,296,92,4
Luigi Canotto,Frosinone,ITA,FW,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,2,0
Luis Alberto,Lazio,ESP,MF,30.0,4.6259999999999994,0.18,4.883,0.19,4.6259999999999994,0.18,9.509,0.37000000000000005,56.026,2.18,2.3129999999999997,0.09,212,64,48,4,83,10,25,124,20,7,10,16,23,690,1004,231,4
Luis Díaz,Liverpool,COL,FW,26.0,11.972,0.41,7.884,0.27,5.548,0.19,17.52,0.6,94.024,3.22,2.6279999999999997,0.09,113,64,45,3,137,70,67,302,25,3,26,54,42,858,529,94,4
Luis Hernández,Cádiz,ESP,DF,34.0,0.96,0.12,0.96,0.12,0.32,0.04,1.28,0.16,0.96,0.12,8.0,1.0,31,6,1,0,2,0,0,1,3,8,9,8,0,69,167,178,6
Luis Javier Suárez,Almería,COL,FW,25.0,5.712,0.56,4.997999999999999,0.49,0.612,0.060000000000000005,7.139999999999999,0.7,39.065999999999995,3.8299999999999996,1.3259999999999998,0.13,15,7,2,1,30,15,12,53,5,0,10,18,18,160,151,28,4
Luis Milla,Getafe,ESP,MF,28.0,0.705,0.03,0.0,0.0,1.6450000000000002,0.07,2.35,0.1,15.98,0.68,0.0,0.0,121,29,10,6,31,0,11,35,33,32,28,43,29,330,981,196,4
Luis Muriel,Atalanta,COL,"FW,MF",32.0,1.53,0.34,1.98,0.44,1.71,0.38,3.2399999999999998,0.72,22.77,5.06,0.40499999999999997,0.09,24,15,11,5,19,5,7,57,2,1,6,6,14,180,129,6,6
Luis Rioja,Alavés,ESP,"FW,MF",29.0,3.0580000000000003,0.11,1.9460000000000002,0.07,3.8920000000000003,0.14,10.008,0.36,53.098,1.91,1.112,0.04,77,41,38,19,70,18,41,173,19,16,10,22,18,619,382,150,4
Luis Sinisterra,Bournemouth,COL,"FW,MF",24.0,2.574,0.32999999999999996,2.028,0.26,2.418,0.31000000000000005,4.992,0.64,27.144,3.48,0.546,0.07,38,20,16,1,51,35,29,85,12,8,16,11,6,242,134,63,4
Luiz Felipe,Betis,ITA,DF,26.0,0.08,0.02,0.0,0.0,0.24,0.06,0.28,0.07,2.0,0.5,0.0,0.0,4,1,0,0,0,0,0,0,3,4,2,2,1,4,73,134,0
Luka Jović,Milan,SRB,FW,25.0,4.85,0.5,6.013999999999999,0.62,0.8729999999999999,0.09,5.722999999999999,0.59,21.921999999999997,2.26,2.6189999999999998,0.27,22,11,4,0,6,0,7,47,4,1,17,8,12,106,148,19,4
Luka Modrić,Real Madrid,CRO,MF,37.0,1.3160000000000003,0.07,2.068,0.11,5.64,0.3,6.956,0.37,25.004,1.33,1.504,0.08,196,55,42,4,53,13,21,85,15,21,8,19,21,593,977,256,4
Luka Romero,Almería,ARG,FW,18.0,1.3640000000000003,0.23118644067796615,3.0380000000000003,0.5149152542372881,0.098,0.016610169491525422,1.4620000000000004,0.2477966101694916,9.056,1.534915254237288,1.862,0.31559322033898307,17,2,3,1,15,1,8,27,1,1,3,11,13,90,141,47,6
Lukas Daschner,Bochum,GER,"MF,FW",24.0,2.34,0.38999999999999996,1.02,0.17,0.96,0.16,3.3000000000000003,0.55,13.080000000000002,2.18,0.48,0.08,17,10,7,2,11,3,12,37,4,2,5,4,9,136,97,23,6
Lukas Klostermann,RB Leipzig,GER,DF,27.0,0.8,0.05,0.96,0.06,0.32,0.02,1.12,0.07,6.08,0.38,2.72,0.17,90,5,7,0,14,0,0,13,10,13,16,11,5,74,778,456,6
Lukas Kübler,Freiburg,GER,DF,30.0,0.615,0.03,1.0250000000000001,0.05000000000000001,0.41000000000000003,0.02,0.8200000000000001,0.04,7.995,0.39,2.665,0.13,70,4,4,2,13,0,3,32,24,37,35,19,24,193,623,446,2
Lukas Nmecha,Wolfsburg,GER,FW,24.0,0.155,0.31,1.07,2.14,0.025,0.05,0.175,0.35,1.07,2.14,0.5,1.0,1,1,0,0,0,0,0,5,1,0,3,1,1,14,8,0,6
Lukas Ullrich,Gladbach,GER,"DF,FW",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,6,0,0,0,0,1,13,9,7,0
Luke Berry,Luton Town,ENG,"MF,DF",31.0,1.0080000000000002,0.2800000000000001,2.0160000000000005,0.5600000000000002,0.25200000000000006,0.07000000000000002,1.26,0.35,8.028,2.23,0.9,0.25,8,2,0,0,1,0,2,7,2,0,7,6,7,46,70,28,6
Luke Harris,Fulham,WAL,MF,18.0,0.264,0.33,0.0,0.0,0.0,0.0,0.264,0.33,0.96,1.2,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,2,2,5,6,8,1
Luke Shaw,Manchester Utd,ENG,DF,28.0,0.0,0.0,0.0,0.0,0.9629999999999999,0.09,1.07,0.1,2.033,0.19,0.0,0.0,45,13,7,0,10,1,7,30,8,6,13,14,3,148,326,283,2
Luke Thomas,Sheffield Utd,ENG,DF,22.0,0.51,0.05,0.0,0.0,0.0,0.0,0.612,0.060000000000000005,6.017999999999999,0.59,0.0,0.0,33,2,5,2,8,1,5,22,9,10,10,10,13,88,188,160,0
Lukáš Hrádecký,Leverkusen,FIN,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,8,0,1,0,14,925,7
Luís Maximiano,Almería,POR,GK,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,4,1,3,0,19,1336,7
Lázaro,Almería,BRA,"FW,MF",21.0,0.8960000000000001,0.28,0.0,0.0,0.544,0.17,1.4400000000000002,0.45,8.096,2.53,0.0,0.0,6,6,1,0,5,2,5,34,1,1,4,3,7,69,64,19,1
Léo Baptistão,Almería,BRA,FW,30.0,5.1,0.25,5.9159999999999995,0.29,1.8359999999999999,0.09,6.936,0.34,47.94,2.35,2.6519999999999997,0.13,45,19,8,2,26,8,12,88,16,11,48,21,29,267,416,123,4
Léo Leroy,Montpellier,FRA,MF,23.0,0.825,0.15,0.0,0.0,0.7150000000000001,0.13,1.54,0.28,6.93,1.26,0.0,0.0,21,4,2,0,8,1,5,9,10,7,8,19,5,48,130,98,1
M'Bala Nzola,Fiorentina,ANG,FW,26.0,3.784,0.22,2.064,0.12000000000000001,1.5479999999999998,0.09,6.191999999999999,0.36,30.96,1.8,1.032,0.060000000000000005,29,21,13,0,21,10,14,143,8,0,53,37,7,322,192,37,14
M'Baye Niang,Empoli,SEN,FW,28.0,2.291,0.29,1.975,0.25,0.948,0.12,6.32,0.8,20.066000000000003,2.54,0.79,0.1,11,9,3,2,13,10,5,43,1,3,24,15,24,118,110,27,6
Mads Juel Andersen,Luton Town,DEN,DF,25.0,0.264,0.06,1.0120000000000002,0.23000000000000004,0.0,0.0,0.264,0.06,2.9920000000000004,0.68,1.4520000000000002,0.33,7,0,0,0,0,0,0,1,5,8,11,6,2,7,57,118,6
Mads Pedersen,Augsburg,DEN,DF,26.0,0.792,0.04,0.9900000000000001,0.05,1.3860000000000001,0.07,2.376,0.12,13.068000000000001,0.66,1.584,0.08,66,12,21,8,56,4,23,79,39,19,10,34,26,311,489,305,4
Mads Roerslev,Brentford,DEN,DF,24.0,0.8840000000000001,0.04,1.1050000000000002,0.05,1.7680000000000002,0.08,2.652,0.12,7.072000000000001,0.32,3.0940000000000003,0.14,43,15,23,21,18,6,11,90,31,19,14,10,15,268,342,362,4
Maduka Okoye,Udinese,NGA,GK,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,6,1,4,0,2,489,7
Maghnes Akliouche,Monaco,FRA,"MF,FW",21.0,5.369999999999999,0.3,6.981,0.39,3.401,0.19,8.770999999999999,0.49,35.97899999999999,2.01,3.401,0.19,93,38,38,3,46,14,27,135,23,9,4,33,31,513,457,101,4
Mahamadou Diawara,Lyon,FRA,MF,18.0,0.76,0.19,0.0,0.0,0.12,0.03,0.88,0.22,6.04,1.51,0.0,0.0,20,3,2,0,13,2,4,14,6,4,3,10,7,60,104,32,1
Mahamadou Nagida,Rennes,CMR,DF,18.0,0.12,0.1,0.0,0.0,0.288,0.24,0.42,0.35,3.0599999999999996,2.55,0.0,0.0,2,3,3,3,5,2,3,11,1,4,2,0,2,39,30,15,1
Mahdi Camara,Brest,FRA,MF,25.0,4.032,0.18000000000000002,6.048,0.27,3.136,0.14,7.839999999999999,0.35,40.992,1.83,3.36,0.15,81,32,18,10,37,7,17,129,39,27,32,37,38,372,614,141,4
Mahmut Kücüksahin,Augsburg,,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Makoto Hasebe,Eint Frankfurt,JPN,"DF,MF",39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,2,0,0,0,0,3,2,2,4,4,3,12,125,73,0
Malick Fofana,Lyon,BEL,FW,18.0,1.7979999999999998,0.29,2.976,0.48,0.5579999999999999,0.08999999999999998,2.3560000000000003,0.38000000000000006,8.99,1.45,2.0460000000000003,0.33,10,6,6,1,26,10,8,60,4,5,0,3,11,133,84,37,6
Malick Mbaye,Metz,SEN,"MF,FW",19.0,0.442,0.26,0.0,0.0,0.187,0.11,0.629,0.37,3.995,2.35,0.0,0.0,1,2,1,1,8,2,1,20,1,1,1,5,4,37,40,5,1
Malick Thiaw,Milan,GER,DF,21.0,0.54,0.030000000000000002,0.0,0.0,0.18,0.01,0.72,0.04,5.040000000000001,0.28,0.0,0.0,70,4,2,0,15,0,8,1,17,13,37,31,7,45,698,608,2
Malo Gusto,Chelsea,FRA,DF,20.0,0.9750000000000001,0.05,0.0,0.0,4.29,0.22,5.265000000000001,0.27,15.015,0.77,0.0,0.0,86,32,29,13,78,16,17,135,27,17,8,22,30,499,698,470,4
Mama Samba Baldé,Lyon,GNB,"FW,MF",27.0,3.355,0.55,2.013,0.33,2.318,0.38,5.733999999999999,0.94,16.958,2.78,0.732,0.12000000000000001,11,13,4,0,23,15,12,73,5,3,10,8,9,133,87,21,6
Mamadou Coulibaly,Monaco,FRA,MF,21.5,0.169,0.13,0.0,0.0,0.052000000000000005,0.04,0.23399999999999999,0.18,1.989,1.53,0.0,0.0,5,1,1,0,2,0,1,7,4,0,2,3,2,37,57,9,1
Mamadou Diakhon,Reims,FRA,"FW,MF",17.0,0.023,0.01,0.0,0.0,0.22999999999999998,0.1,0.253,0.11000000000000001,0.9889999999999999,0.43,0.0,0.0,1,1,0,0,11,5,6,16,3,1,2,4,11,40,33,17,0
Mamadou Mbaye,Cádiz,SEN,DF,25.0,0.35200000000000004,0.11,0.0,0.0,0.0,0.0,0.35200000000000004,0.11,1.984,0.62,0.0,0.0,4,0,0,0,0,0,0,0,3,5,9,6,0,9,47,81,0
Mamadou Sakho,Montpellier,FRA,DF,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7,11,0
Mamadou Sarr,Lyon,SEN,DF,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
Mamadou Sylla,Alavés,SEN,"FW,MF",29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,3,1,2,4,6,3,0
Mamady Bangré,Toulouse,BFA,"FW,MF",22.0,0.132,0.12,0.0,0.0,0.649,0.59,0.781,0.71,2.9370000000000003,2.67,0.0,0.0,9,6,5,2,10,2,1,12,2,4,1,3,0,50,33,14,1
Manor Solomon,Tottenham,ISR,FW,24.0,0.41800000000000004,0.19,0.0,0.0,0.8360000000000001,0.38,1.2320000000000002,0.56,6.974,3.17,0.0,0.0,11,12,7,1,17,9,10,44,3,3,0,2,1,83,29,14,1
Manu Bueno,Sevilla,ESP,MF,19.0,0.026000000000000002,0.02,0.0,0.0,0.09100000000000001,0.07,0.13,0.1,1.0010000000000001,0.77,0.0,0.0,3,2,1,0,1,0,1,1,2,0,0,1,2,13,30,26,0
Manu Koné,Gladbach,FRA,MF,22.0,1.211,0.07,1.038,0.06,1.211,0.07,2.422,0.14,23.874,1.38,0.6920000000000001,0.04,70,24,12,0,42,6,37,56,26,15,21,28,35,238,525,181,2
Manu Morlanes,Mallorca,ESP,MF,24.0,1.0739999999999998,0.06,0.0,0.0,1.9689999999999999,0.11,3.043,0.17,10.918999999999999,0.61,0.0,0.0,104,16,14,3,29,4,21,31,29,20,17,15,24,212,589,177,4
Manu Sánchez,Celta Vigo,ESP,"DF,MF",22.0,0.394,0.02,0.0,0.0,2.758,0.14,3.152,0.16,9.062,0.45999999999999996,0.0,0.0,74,20,25,14,41,5,11,67,28,19,9,21,5,310,473,332,4
Manu Trigueros,Villarreal,ESP,MF,31.0,0.442,0.13,0.0,0.0,0.23800000000000002,0.07,0.68,0.2,5.95,1.75,0.0,0.0,20,5,4,0,7,2,0,13,5,3,4,5,3,60,91,50,1
Manuel Akanji,Manchester City,SUI,"DF,MF",28.0,1.953,0.07,1.953,0.07,0.5579999999999999,0.02,2.5109999999999997,0.09,15.066,0.54,3.627,0.13,148,13,15,2,46,3,2,36,28,23,27,17,19,392,1385,779,2
Manuel Gulde,Freiburg,GER,DF,32.0,1.135,0.05,0.908,0.04,0.227,0.01,1.135,0.05,12.031,0.53,1.816,0.08,74,3,6,1,10,0,2,3,23,25,49,17,15,50,626,634,2
Manuel Locatelli,Juventus,ITA,MF,25.0,1.336,0.04,1.002,0.030000000000000002,1.336,0.04,2.672,0.08,24.048,0.72,1.336,0.04,232,26,30,5,21,2,13,26,43,25,26,41,24,341,1418,542,2
Manuel Neuer,Bayern Munich,GER,GK,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0,0,0,1,0,1,0,6,1,2,1,26,893,7
Manuel Riemann,Bochum,GER,GK,34.0,0.0,0.0,0.0,0.0,0.33,0.01,0.33,0.01,0.0,0.0,0.0,0.0,19,4,7,2,0,0,1,0,1,1,14,2,4,5,172,1649,7
Manuel Ugarte,Paris S-G,URU,MF,22.0,0.645,0.030000000000000002,0.0,0.0,0.86,0.04,1.5050000000000001,0.07,10.104999999999999,0.4699999999999999,0.0,0.0,87,14,6,0,16,4,21,24,57,40,14,46,27,307,987,327,2
Marash Kumbulla,Sassuolo,ALB,DF,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,2,0,4,3,1,0,49,95,0
Marc Bartra,Betis,ESP,DF,32.0,0.2,0.08,0.0,0.0,0.0,0.0,0.2,0.08,3.0,1.2,0.0,0.0,5,0,0,0,2,0,2,0,3,3,4,4,1,7,49,86,0
Marc Cardona,Las Palmas,ESP,FW,28.0,3.4439999999999995,0.42,3.034,0.37,1.0659999999999998,0.13,5.33,0.65,20.991999999999997,2.56,1.148,0.14,13,8,6,1,10,4,14,74,8,2,9,12,19,146,161,33,6
Marc Casado,Barcelona,ESP,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,1,0,0,2,1,6,4,0
Marc Cucurella,Chelsea,ESP,DF,25.0,1.188,0.06,0.0,0.0,0.9900000000000001,0.05,2.178,0.10999999999999999,7.920000000000001,0.4,0.0,0.0,50,19,7,4,31,3,4,73,38,22,22,23,35,270,590,575,4
Marc Guiu,Barcelona,ESP,"FW,MF",17.0,0.7360000000000001,0.92,0.976,1.22,0.256,0.32,0.992,1.24,3.8880000000000003,4.86,0.2,0.25,1,1,1,0,1,1,0,8,0,0,1,1,2,10,10,0,6
Marc Guéhi,Crystal Palace,ENG,DF,23.0,0.6749999999999999,0.029999999999999995,0.0,0.0,0.6749999999999999,0.029999999999999995,1.125,0.05,4.95,0.22,0.0,0.0,67,7,5,0,15,1,7,7,19,18,29,14,26,67,678,761,2
Marc Martínez,Granada,ESP,GK,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,107,0
Marc Pubill,Almería,ESP,DF,20.0,0.6269999999999999,0.029999999999999995,1.045,0.05,1.463,0.07,2.09,0.1,20.063999999999997,0.9599999999999999,1.045,0.05,36,21,11,10,59,7,33,85,23,15,25,21,34,278,555,435,4
Marc Roca,Betis,ESP,MF,26.0,1.1,0.05,1.98,0.09,1.3199999999999998,0.05999999999999999,2.6399999999999997,0.11999999999999998,20.02,0.91,2.2,0.1,126,19,17,0,24,6,11,20,36,17,9,48,23,229,858,333,2
Marc-André ter Stegen,Barcelona,GER,GK,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,4,0,1,0,13,1068,7
Marcel Sabitzer,Dortmund,AUT,MF,29.0,2.834,0.13,3.0520000000000005,0.14,1.744,0.08,5.45,0.25,45.998,2.11,1.5260000000000002,0.07,111,22,23,1,39,7,11,69,24,12,6,15,28,346,694,271,4
Marcel Schuhen,Darmstadt 98,GER,GK,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,3,0,0,0,1,0,0,2,8,0,8,0,40,1530,7
Marciano Tchami,Almería,GNB,"FW,MF",19.0,0.03,0.06,0.0,0.0,0.05,0.1,0.085,0.17,1.045,2.09,0.0,0.0,1,1,0,0,1,0,0,3,0,0,4,0,0,9,17,2,1
Marcin Bułka,Nice,POL,GK,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.03,0.0,0.0,0,0,0,0,0,0,2,0,0,0,8,0,4,3,4,1285,7
Marcin Listkowski,Lecce,POL,FW,25.0,0.047,0.47,0.0,0.0,0.0,0.0,0.047,0.47,1.125,11.25,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
Marco Asensio,Paris S-G,ESP,"MF,FW",27.0,3.224,0.26,3.9680000000000004,0.32,5.827999999999999,0.4699999999999999,9.052,0.73,27.032000000000004,2.18,1.8599999999999999,0.15,71,33,22,5,36,6,10,92,10,5,2,8,10,358,323,74,4
Marco Bizot,Brest,NED,GK,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0,0,0,0,3,1,0,0,8,1177,7
Marco Brescianini,Frosinone,ITA,MF,23.0,2.322,0.09,4.128,0.16,1.548,0.06,3.87,0.15,30.96,1.2,3.354,0.13,70,22,15,4,46,15,22,100,13,10,20,35,24,294,533,239,4
Marco Carnesecchi,Atalanta,ITA,GK,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,954,7
Marco Friedl,Werder Bremen,AUT,DF,25.0,0.244,0.01,0.976,0.04,0.0,0.0,0.244,0.01,7.075999999999999,0.29,3.416,0.14,59,1,4,1,4,0,5,2,32,35,40,31,17,34,541,824,2
Marco Mancosu,Cagliari,ITA,"MF,FW",34.0,0.49299999999999994,0.29,0.0,0.0,0.221,0.13,1.4449999999999998,0.85,5.882,3.46,0.0,0.0,8,2,4,1,4,0,3,11,0,0,0,3,1,31,44,9,1
Marco Pellegrino,Milan,ARG,DF,21.0,0.08499999999999999,0.012318840579710146,0.0,0.0,0.061,0.008840579710144928,0.08499999999999999,0.012318840579710146,3.069,0.4447826086956522,0.0,0.0,10,1,0,0,1,0,1,1,7,11,10,3,1,14,156,204,0
Marco Reus,Dortmund,GER,"MF,FW",34.0,6.586,0.37,6.0520000000000005,0.34,5.162,0.29,11.57,0.65,42.008,2.36,2.4920000000000004,0.14,64,36,20,2,31,7,8,89,25,5,13,21,21,363,404,149,4
Marco Richter,Mainz 05,GER,"MF,FW",25.0,1.92,0.24,1.04,0.13,1.28,0.16,3.2,0.4,38.16,4.77,0.24,0.03,30,11,11,3,20,9,16,53,4,2,3,10,17,214,175,42,6
Marco Silvestri,Udinese,ITA,GK,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,488,7
Marco Sportiello,Milan,ITA,GK,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,260,0
Marcos Acuña,Sevilla,ARG,DF,31.0,0.28800000000000003,0.02,1.0080000000000002,0.07000000000000002,1.584,0.11,1.872,0.13,9.072000000000001,0.63,1.584,0.11,59,23,19,12,23,4,10,42,21,4,13,18,17,253,476,270,4
Marcos Alonso,Barcelona,ESP,DF,32.0,0.08399999999999999,0.03,0.0,0.0,0.504,0.18000000000000002,0.588,0.21,2.996,1.07,0.0,0.0,14,5,3,1,11,2,3,33,3,4,2,7,6,89,100,59,0
Marcos Llorente,Atlético Madrid,ESP,"MF,DF",28.0,3.99,0.14,5.984999999999999,0.21,5.7,0.2,9.690000000000001,0.34,29.925,1.05,5.7,0.2,106,26,36,11,71,20,11,179,23,14,16,31,27,537,615,322,4
Marcos Peña,Almería,ESP,MF,18.0,0.196,0.04,0.0,0.0,0.049,0.01,0.196,0.04,4.018,0.82,0.0,0.0,10,1,0,0,0,0,0,0,14,13,3,8,4,11,162,104,0
Marcos Senesi,Bournemouth,ARG,DF,26.0,1.992,0.08,3.984,0.16,1.743,0.07,3.7349999999999994,0.15,12.948,0.52,7.718999999999999,0.31,127,22,31,11,31,3,11,4,32,35,37,41,11,129,762,743,2
Marcus Coco,Nantes,FRA,"DF,FW",27.0,0.8250000000000001,0.05,0.99,0.06,0.99,0.06,1.815,0.11,9.075000000000001,0.55,1.815,0.11,55,12,18,8,28,1,12,65,26,21,23,23,27,231,401,208,4
Marcus Müller,Mainz 05,GER,MF,20.0,0.052000000000000005,0.26,0.0,0.0,0.0,0.0,0.052000000000000005,0.26,1.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,3,1,0,7,1,0,1
Marcus Pedersen,Sassuolo,NOR,DF,23.0,0.179,0.01,0.0,0.0,1.0739999999999998,0.06,1.0739999999999998,0.06,3.043,0.17,0.0,0.0,31,10,9,7,43,8,11,90,24,10,9,13,9,262,355,303,4
